,DT predictions,RF predictions,GB predictions,ET predictions,Ensemble of the four ,Real values
5120,8.02,8.019999999999989,7.967474417395073,8.021999999999988,8.007368604348763,8.02
5756,5.52,5.109,5.65767078866363,5.212500000000002,5.3747926971659075,5.08
2264,5.21,4.8349999999999955,4.5611414162263495,4.984699999999992,4.897710354056584,5.71
13787,7.580000000000001,7.58020000000001,7.584790810367854,7.584300000000006,7.582322702591967,7.58
6685,7.400000000000004,7.399999999999986,7.405608745045685,7.399499999999986,7.401277186261415,7.4
3931,5.77,5.734500000000002,6.03232470383159,5.725000000000007,5.8154561759579,5.73
6332,5.97,5.9644000000000075,5.733920531822768,5.828100000000001,5.874105132955695,5.97
13811,5.81,5.803499999999996,6.057385718963512,5.816299999999997,5.8717964297408765,5.8
1369,5.3,5.305400000000003,5.249550441652891,5.363400000000002,5.304587610413224,5.3
740,7.480000000000001,7.48000000000001,7.431921799771608,7.480000000000011,7.467980449942908,7.48
4536,6.75,6.7494000000000005,6.7370017647142895,6.747600000000001,6.746000441178573,6.75
3387,5.34,5.6236000000000015,5.721327725207144,5.751700000000002,5.609156931301787,5.5
1188,5.73,5.178699999999999,5.572774583259615,5.179799999999999,5.415318645814904,5.93
13242,6.44,6.44020000000001,6.5407960278909325,6.443100000000007,6.466024006972738,6.44
7017,5.64,5.64099999999999,5.669887967353697,5.637999999999992,5.647221991838419,5.64
1570,6.810000000000001,6.810299999999987,6.884464124828908,6.809199999999989,6.828491031207221,6.81
13243,6.02,6.021999999999991,5.951347451141666,5.963299999999989,5.989161862785412,6.02
12386,8.16,7.996199999999993,7.8655690387387756,8.047699999999995,8.01736725968469,8.16
2527,6.22,6.221800000000014,6.31978335811382,6.222000000000013,6.245895839528462,6.22
2127,7.1599999999999975,7.159999999999999,7.110603647546771,7.158399999999999,7.147250911886692,7.16
9725,6.25,5.100900000000002,4.702568143615171,5.576400000000004,5.407467035903794,5.2
4045,6.07,6.0550000000000015,5.8067229012242585,5.944,5.968930725306065,6.16
3704,5.27,5.436099999999999,5.27771455646414,5.4552999999999985,5.359778639116034,5.36
8416,6.14,6.13989999999999,6.153860194871572,6.140299999999989,6.143515048717888,6.14
11268,6.770000000000002,6.769999999999991,6.800252529252358,6.77039999999999,6.777663132313085,6.77
5612,8.58,8.330100000000003,8.486734484275233,8.494299999999999,8.47278362106881,8.58
6325,5.99,5.990100000000005,6.076688619661161,5.993200000000004,6.012497154915293,5.99
1981,5.68,5.660399999999997,5.530766669589273,5.829599999999997,5.675191667397317,6.05
4664,6.400000000000002,6.399999999999989,6.323575257524697,6.399599999999989,6.380793814381168,6.4
7476,3.63,5.1240000000000006,5.392978286368951,5.337200000000001,4.871044571592238,6.06
14413,0.0,0.0,0.04072121129866309,0.0,0.010180302824665772,0.0
3608,6.46,6.46,6.513853815288548,6.457700000000002,6.472888453822137,6.46
2057,7.21,7.2100000000000035,7.215803788096984,7.209700000000003,7.211375947024248,7.21
12657,7.89,7.891699999999989,7.8824443508639,7.89129999999999,7.88886108771597,7.89
12406,5.31,5.3099,5.184869173626784,5.3092,5.278492293406696,5.31
3514,4.64,5.262399999999999,5.003426340224858,5.358000000000001,5.065956585056214,7.2
11300,6.710000000000001,6.710000000000003,6.689304198233575,6.7118000000000055,6.705276049558396,6.71
9019,6.35,5.5464,5.351392824057971,5.814000000000001,5.765448206014493,5.98
12296,5.240000000000001,5.2385000000000055,5.169525391477894,5.223300000000003,5.217831347869476,5.23
8138,4.06,5.363199999999999,5.365210500521764,5.955399999999998,5.18595262513044,6.13
13142,7.07,7.07000000000001,7.098022773796721,7.07060000000001,7.0771556934491855,7.07
3455,6.82,6.820000000000008,6.855651068403973,6.820700000000006,6.829087767100996,6.82
8948,6.11,6.117200000000005,6.194380711613074,6.116400000000004,6.13449517790327,6.12
8720,5.92,6.5201999999999956,6.620802259995376,6.267799999999997,6.332200564998842,6.38
10351,5.48,5.476500000000007,5.428619005422302,5.473800000000003,5.464729751355579,5.48
1710,8.03,8.029999999999982,8.054471059195315,8.029499999999983,8.03599276479882,8.03
9416,7.1599999999999975,7.159999999999999,7.073036004066101,7.159899999999999,7.138234001016524,7.16
10546,5.3500000000000005,5.348500000000009,5.245501004704549,5.364700000000004,5.327175251176141,5.35
3341,4.75,4.6900999999999975,5.310369246585049,4.779999999999998,4.882617311646261,4.73
562,7.680000000000002,7.6798999999999875,7.666806515126636,7.6807999999999925,7.676876628781654,7.68
11504,4.95,4.950699999999994,4.963610530068203,4.953999999999997,4.954577632517048,4.95
3838,7.3600000000000065,7.360000000000011,7.328416460400815,7.36150000000001,7.35247911510021,7.36
640,8.17,8.170099999999987,8.178463874822045,8.172999999999988,8.172890968705504,8.17
1669,6.5600000000000005,6.55999999999999,6.577796856263196,6.560899999999991,6.5646742140657945,6.56
12922,7.57,7.570000000000013,7.504688115246061,7.570800000000011,7.553872028811522,7.57
2407,6.240000000000001,6.239600000000007,6.210208189443455,6.2369000000000065,6.231677047360868,6.24
12128,5.670000000000001,5.6556000000000015,5.748312482617217,5.696200000000001,5.692528120654305,5.67
7960,7.480000000000001,7.48000000000001,7.446030625692575,7.4810000000000105,7.471757656423149,7.48
3827,5.69,5.687300000000004,5.543189849698281,5.684200000000001,5.651172462424571,5.68
7708,6.32,6.320000000000005,6.258452328794742,6.319300000000004,6.304438082198688,6.32
12079,5.6,5.786500000000002,5.730189526059707,5.815099999999998,5.7329473815149266,5.32
11400,5.45,5.6937999999999995,5.762022876148946,5.710799999999999,5.654155719037236,5.41
9606,7.430000000000004,7.429899999999988,7.453744603078638,7.430299999999991,7.435986150769655,7.43
11691,6.5600000000000005,6.55999999999999,6.530409039425807,6.560299999999989,6.552677259856447,6.56
7267,5.8,6.1072000000000015,6.099699222394551,5.567499999999999,5.893599805598638,8.17
10365,6.1,5.627800000000002,5.841505304773047,5.4757000000000025,5.761251326193263,5.57
4768,7.180000000000004,7.17999999999999,7.195053111461684,7.1793999999999905,7.183613277865417,7.18
5589,6.0,5.927799999999999,5.930506079927105,5.902399999999999,5.940176519981776,6.22
5800,5.75,5.7564999999999955,5.653548457191601,5.770499999999998,5.732637114297899,5.76
180,7.63,7.629999999999996,7.637280162573946,7.628999999999998,7.631570040643485,7.63
9595,0.0,0.0,0.0,0.0,0.0,0.0
9159,6.209999999999998,6.209699999999999,6.2140808351239,6.209500000000002,6.210820208780975,6.21
2218,6.63,6.629999999999996,6.675571047841357,6.626599999999999,6.640542761960338,6.63
6377,6.870000000000003,6.870000000000004,6.882878424573284,6.870200000000003,6.873269606143324,6.87
1955,6.680000000000004,6.679999999999992,6.638728989748578,6.681699999999994,6.670107247437143,6.68
1057,5.78,5.779499999999985,5.797486880625751,5.766999999999989,5.780996720156431,5.78
4436,7.110000000000005,7.11000000000001,7.107408888976198,7.10900000000001,7.109102222244055,7.11
14202,5.8,5.7211000000000025,5.601224858010542,5.946100000000001,5.767106214502636,3.67
8518,5.67,5.840199999999997,5.431270316975105,5.8924999999999965,5.708492579243774,7.0
1399,5.32,5.330599999999996,5.186713439726239,5.323699999999998,5.290253359931558,5.32
10763,5.54,5.180899999999999,5.2815585623977,5.2604999999999995,5.315739640599425,5.47
6632,4.75,5.213900000000003,5.81741061693305,5.4674000000000005,5.312177654233263,5.7
10164,4.39,5.062399999999998,5.365747308491663,5.2806,5.024686827122915,4.83
5828,5.75,5.954300000000003,5.938317475413029,6.438600000000001,6.0203043688532585,6.57
9100,7.370000000000002,7.370000000000004,7.339590964879244,7.369600000000004,7.362297741219814,7.37
7741,0.0,0.0,0.26812309699540765,0.0,0.06703077424885191,0.0
9319,5.67,5.479100000000001,5.739308195869287,4.8686,5.439252048967322,5.14
6676,7.88,7.879899999999997,7.883379394204092,7.8795999999999955,7.8807198485510215,7.88
12864,5.430000000000001,5.441600000000003,5.607160971596022,5.462100000000001,5.485215242899006,5.43
1210,6.72,6.720000000000016,6.734040835960076,6.722900000000013,6.724235208990026,6.72
4237,4.52,4.511699999999998,4.672121573525304,4.5903,4.573530393381326,4.53
14302,4.83,5.494700000000002,5.247131818500921,5.490799999999999,5.2656579546252305,4.29
2238,6.89,6.891499999999991,6.867033887490879,6.890299999999991,6.884708471872715,6.89
14021,6.63,5.958100000000002,5.636208148374811,5.8526,6.019227037093702,5.43
10375,5.99,5.9962000000000035,6.150201767845494,5.996900000000002,6.0333254419613755,6.0
4003,5.53,5.529499999999987,5.3792759520379025,5.4464999999999915,5.47131898800947,5.53
14351,5.6,6.144800000000001,5.936443190945181,6.0796,5.940210797736295,5.8
7630,4.58,5.8228,5.608388704625403,5.978699999999998,5.49747217615635,5.55
3691,7.12,6.958099999999995,6.674643939326408,6.9759999999999955,6.9321859848316,7.14
6462,4.95,4.924099999999993,5.027052875830974,4.645299999999997,4.886613218957741,4.95
8437,7.47,7.470000000000017,7.453848200805253,7.470300000000017,7.466037050201321,7.47
2988,6.0,5.8485000000000005,5.9622890971310705,6.0016,5.953097274282768,6.15
12417,6.710000000000001,6.710000000000003,6.730228707388496,6.711000000000005,6.715307176847126,6.71
5733,5.57,5.5695,5.4308321250549625,5.562600000000001,5.53323303126374,5.57
9624,7.64,7.639999999999989,7.630645339593662,7.642999999999988,7.638411334898409,7.64
1434,5.5,5.598600000000001,5.696214568969914,5.8538,5.662153642242479,5.88
14455,4.5,4.195599999999999,4.783661795587171,4.296099999999998,4.443840448896792,4.5
92,5.96,5.962200000000001,5.847053424436636,5.953000000000002,5.930563356109159,5.96
12993,6.57,6.569800000000006,6.59570131140689,6.566600000000001,6.575525327851724,6.56
7414,0.0,0.0,0.0,0.0,0.0,0.0
10235,6.5500000000000025,6.549999999999996,6.5495816338561825,6.550999999999996,6.550145408464044,6.55
10619,6.46,6.460400000000001,6.501276727347005,6.462200000000003,6.470969181836752,6.46
6244,7.650000000000001,7.650099999999988,7.6334800792952855,7.650299999999986,7.645970019823816,7.65
12847,5.58,5.579899999999998,5.381120259478254,5.5756999999999985,5.529180064869562,5.58
5794,6.58,6.580400000000005,6.575905868380385,6.578400000000004,6.578676467095098,6.58
4738,5.71,5.710299999999998,5.64293430380342,5.723699999999997,5.696733575950854,5.71
12859,8.8,8.797599999999997,8.68084367525961,8.818599999999998,8.774260918814901,8.8
13699,5.34,5.2687,5.841505304773047,5.118699999999997,5.392226326193261,5.19
10218,5.61,5.443800000000003,5.291196407715494,5.598000000000001,5.485749101928874,5.69
12027,7.370000000000002,7.369800000000003,7.329765445725191,7.371100000000004,7.3601663614313,7.37
6161,7.49,7.489100000000008,7.51253210068487,7.486300000000008,7.494483025171221,7.49
11710,7.5,7.5,7.481941981822015,7.503900000000001,7.496460495455504,7.5
4170,5.33,5.296499999999997,5.51724968708471,5.316299999999997,5.365012421771176,5.33
10864,6.58,6.579800000000005,6.537532699376694,6.580300000000005,6.569408174844176,6.58
1084,6.879999999999998,6.879999999999996,6.870765474178585,6.881199999999996,6.877991368544644,6.88
10861,4.82,5.433600000000002,5.2866678998107774,5.175000000000001,5.178816974952695,6.59
2777,6.540000000000001,6.539399999999998,6.540642362144446,6.540899999999998,6.540235590536111,6.54
10945,5.5,5.517700000000001,5.424736757324039,5.495799999999999,5.4845591893310095,6.0
428,5.420000000000001,5.4079000000000015,5.156911183812843,5.344499999999997,5.332327795953211,5.42
4708,4.89,4.879899999999997,5.099557047105828,4.876399999999995,4.936464261776455,4.89
5689,7.47,7.470000000000017,7.481704529343501,7.469000000000017,7.472676132335883,7.47
4464,5.38,5.873699999999999,6.05856861235135,5.445899999999999,5.689542153087837,6.33
8903,6.6,6.600000000000012,6.567811280485969,6.598500000000012,6.591577820121498,6.6
5459,6.0,4.960400000000003,4.809251203789021,4.838600000000005,5.152062800947258,5.43
2698,6.89,6.687,6.546824153161211,6.971300000000005,6.773781038290304,7.33
7645,6.68,6.708899999999991,6.531331457161735,6.835599999999992,6.68895786429043,6.43
7911,7.400000000000001,7.399999999999986,7.321285232687747,7.400199999999989,7.380371308171931,7.4
408,7.1599999999999975,7.159999999999999,7.035324867191275,7.161099999999998,7.129106216797817,7.16
7039,6.96,5.888199999999999,5.429339622275369,5.725499999999999,6.000759905568842,5.86
1608,5.85,4.6156000000000015,4.808996516427132,4.797800000000001,5.018099129106784,5.1
7422,7.96,7.960900000000007,7.958241193610057,7.962000000000009,7.960285298402518,7.96
8394,7.21,7.2100000000000035,7.1947786743575115,7.209500000000004,7.206069668589381,7.21
3595,4.58,5.358200000000002,5.5864411762470025,5.913899999999999,5.359635294061751,7.22
7169,7.47,7.470000000000017,7.477557278487314,7.470000000000016,7.471889319621837,7.47
4410,7.86,7.860000000000011,7.847719096832419,7.859700000000012,7.85685477420811,7.86
8419,6.21,5.393300000000002,5.563634138523741,5.4832,5.662533534630936,6.45
11331,5.57,5.0516,5.442871872839226,5.2356000000000025,5.325017968209807,3.93
3013,6.2,6.420400000000002,6.518445852625338,6.380999999999998,6.379961463156334,6.22
4546,7.460000000000002,7.460200000000007,7.425713678530052,7.462900000000008,7.452203419632517,7.46
949,7.09,6.655500000000003,6.508219045860893,6.517300000000006,6.692754761465226,6.28
10926,7.3400000000000025,7.340300000000002,7.349924344457713,7.342700000000005,7.3432310861144305,7.34
8781,7.17,6.916599999999997,6.601038303220815,7.0768,6.9411095758052035,6.8
2865,5.49,5.581899999999998,5.65767078866363,5.592199999999998,5.580442697165907,5.55
10923,6.89,6.88999999999999,6.903711277318203,6.890599999999989,6.893577819329546,6.89
10317,6.9799999999999995,6.98000000000001,6.980198673656054,6.97820000000001,6.979599668414018,6.98
3692,5.2,5.3965999999999985,5.32165017344657,5.419099999999999,5.3343375433616425,5.33
10072,7.310000000000001,7.309999999999985,7.284363211747881,7.309699999999988,7.303515802936964,7.31
13725,6.39,6.38969999999999,6.380687212933459,6.385899999999992,6.386571803233361,6.38
6114,8.08,8.08140000000001,8.057822022885253,8.086200000000005,8.076355505721317,8.08
12648,5.31,5.246599999999998,5.03034694203844,5.259399999999996,5.211586735509608,5.26
12687,0.0,0.0,0.03439847900077811,0.0,0.008599619750194527,0.0
7341,5.88,6.157600000000001,6.054060243503307,5.981200000000002,6.018215060875828,7.4
1691,6.94,6.939900000000014,6.965943887280353,6.936500000000008,6.945585971820094,6.94
3184,5.75,5.774499999999998,5.846767591627662,5.753299999999997,5.781141897906914,5.76
12580,6.090000000000002,6.090099999999998,5.937349957000041,6.0887999999999955,6.051562489250009,6.09
1421,4.94,4.366699999999996,4.5611414162263495,4.592499999999998,4.6150853540565855,4.26
6521,7.33,7.080999999999998,6.690812535198438,7.159899999999998,7.065428133799608,7.23
11235,6.75,6.75,6.687748447766221,6.750400000000001,6.734537111941556,6.75
819,4.63,5.3878999999999975,5.8376599061145775,5.3437,5.299814976528644,5.29
3707,5.74,5.8171,5.425300015806533,5.651999999999995,5.658600003951632,5.93
3021,5.0,5.256700000000003,5.09225946987486,5.0493999999999994,5.0995898674687155,5.67
7740,5.67,5.822600000000001,5.829688917468783,5.831200000000001,5.788372229367196,5.33
14161,0.0,0.31479999999999997,0.6705482726636187,0.03,0.2538370681659047,0.0
10834,6.28,6.279999999999984,6.286027174784082,6.278999999999986,6.281256793696013,6.28
6884,5.06,5.079900000000001,5.02657685872893,5.184500000000001,5.087744214682233,5.06
9822,6.52,6.519999999999991,6.551042524849121,6.5207999999999915,6.5279606312122755,6.52
409,5.77,5.768199999999991,5.739942048437789,5.764799999999996,5.760735512109443,5.77
1285,4.93,5.057100000000005,5.148667023317752,5.012899999999998,5.037166755829439,4.92
10980,7.19,7.190000000000015,7.2037219026924575,7.192400000000012,7.194030475673122,7.19
4665,6.9799999999999995,6.98000000000001,6.972012000042735,6.978600000000011,6.977653000010689,6.98
14058,4.5,4.2137,3.8039905983937845,3.7388000000000012,4.064122649598446,4.85
14258,5.67,5.465799999999999,5.321769430821723,5.715800000000001,5.543342357705431,5.86
1091,6.82,6.820000000000008,6.828376057974657,6.821600000000007,6.822494014493668,6.82
4201,7.0,7.0,6.991955852894911,6.999300000000001,6.997813963223728,7.0
73,3.92,4.209899999999999,4.822192669681221,4.0692,4.255323167420306,4.32
3143,6.32,6.320000000000005,6.234213030209639,6.313500000000004,6.296928257552412,6.32
7781,7.290000000000001,7.289999999999996,7.19453358676325,7.287999999999993,7.26563339669081,7.29
10841,6.3,6.010200000000002,5.414499856695219,6.5238999999999985,6.062149964173805,5.27
6765,6.630000000000001,6.629999999999996,6.66725740478805,6.6310999999999956,6.639589351197011,6.63
6379,6.950000000000002,6.950000000000006,6.876134647558156,6.949100000000005,6.931308661889543,6.95
291,5.19,5.201599999999993,5.0993553423049915,5.200499999999995,5.172863835576245,5.2
8573,7.920000000000001,7.919699999999989,7.8750770156946315,7.91739999999999,7.908044253923653,7.92
3909,5.980000000000002,5.9780000000000095,5.940880036124385,5.982200000000009,5.970270009031101,5.98
